Rock Hill,34.9415,-81.0241,115292,0.12693174568417911
Meridian,43.6116,-116.3977,115227,0.23081103166749514
Coeur d'Alene,47.704,-116.7936,114880,0.8456515795307255
Carlsbad,33.1246,-117.2834,114858,0.3436358542399555
Lowell,42.6389,-71.3217,114804,0.49726718790063623
Waterloo,42.4918,-92.3522,114594,2.5710264922054447
North Charleston,32.9067,-80.0722,114542,0.11588328621222564
Gilroy,37.0046,-121.5854,114461,0.9287743010138556
Downey,33.9379,-118.1311,114293,0.4958536808460758
Gresham,45.5021,-122.4413,114164,0.6300930408638438
Elgin,42.0383,-88.324,114156,0.8704300569948888
Utica,43.0962,-75.2261,112948,1.2525045392133694
Broken Arrow,36.038,-95.7806,112751,0.1217831657023285
Costa Mesa,33.6667,-117.9135,112148,0.1385990116122412
Chico,39.7578,-121.8161,112132,2.8282503005669093
Sioux City,42.4959,-96.3901,111924,3.278443366396849
League City,29.4874,-95.1087,111847,0.7306141902594373
Miami Gardens,25.9433,-80.2426,111706,0.2419000679962417
Pompano Beach,26.2428,-80.1312,111423,0.3169902574050559
San Buenaventura,34.2741,-119.2314,110572,0.1405798175507597
Everett,47.9525,-122.1669,110438,0.4358516409679073
El Centro,32.7865,-115.5595,110434,4.210003144868761
Sugar Land,29.5935,-95.6358,110272,0.030837236925515012
El Monte,34.0739,-118.0291,110144,0.5579635333149824
Lewisville,33.0454,-96.9815,110077,0.41899085623107507
West Covina,34.0555,-117.9113,109396,0.5967117960397509
Temecula,33.4928,-117.1315,109376,0.10699845658477641
Bend,44.0563,-121.3095,109224,3.6322830978182705
Salisbury,38.3756,-75.5865,108982,3.436034052364748
Jacksonville,34.7289,-77.3941,108549,1.5809881724381751
Inglewood,33.9566,-118.3444,108206,0.4517336513276283
Dearborn,42.3127,-83.213,107985,0.020252571859516164
Centennial,39.5926,-104.8673,107972,0.034774403531200634
Burbank,34.1879,-118.3235,107364,0.2114617686581371
Sparks,39.5736,-119.7161,106900,0.15587770815031513
Sandy Springs,33.9366,-84.3703,106605,0.0192583954316915
Bloomington,39.1637,-86.5257,106327,0.23240242628949528
Logan,41.7399,-111.8422,106319,0.4632715453878301
Kailua,21.392,-157.7396,106260,0.07893596847575059
El Cajon,32.8017,-116.9604,106043,0.028421555026593562
Hillsboro,45.5273,-122.936,105909,0.07476866021411743
South Fulton,33.6273,-84.58,105551,0.021869357288312057
Renton,47.4784,-122.1918,105313,0.3612434832254427
Mandeville,30.3751,-90.0904,105097,0.19754427086668516
San Mateo,37.5522,-122.3121,105087,0.03898678126887916
Columbia,39.2004,-76.859,105086,0.0636715298840159
Daly City,37.6862,-122.4685,104914,0.011766011580677473
Davie,26.0789,-80.287,104782,0.2581915598523533
Jurupa Valley,34.001,-117.4706,104684,0.2434368728535218
Brockton,42.0821,-71.0242,104216,0.030372817383938735
Longmont,40.1686,-105.1005,104035,0.9036633507449405
Rialto,34.1175,-117.3892,103799,0.1843323600725032
San Germán,18.0827,-67.046,103747,0.7425272863409343
